Unnamed: 0,Public Vehicle Number,Status,Vehicle Make,Vehicle Model,Vehicle Model Year,Vehicle Color,Vehicle Fuel Source,Wheelchair Accessible,Company Name,City,State,ZIP Code,Taxi Affiliation,Taxi Medallion License Management,Record ID,Vehicle Type
13344,4257,REVOKED,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,ELSTON THIRTEEN LLC,CHICAGO,IL,60612.0,DIS-AFFILIATED,Owner Manager,4257Taxi,4257Taxi
13348,5642,ACTIVE,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,ALAEDDIN CAB INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,5642Taxi,5642Taxi
13350,2447,SURRENDER,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,WROGERS & COMPANY,CHICAGO,IL,60630.0,Globe Taxi Association Inc,Owner-Operator,2447Taxi,2447Taxi
13353,5179,ACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,AZZI EXPRESS INC.,CHICAGO,IL,60612.0,Flash Cab Co,Owner Manager,5179Taxi,5179Taxi
13356,980,ACTIVE,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,SHAH TAXI INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,980Taxi,980Taxi
13360,1361,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,BARBIE IN CHICAGO CAB CORP,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,1361Taxi,1361Taxi
13361,1602,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,GIGI TAXI INC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,1602Taxi,1602Taxi
13362,3833,VIOLATION,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,BLUE NILES EXPRESS INC.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,3833Taxi,3833Taxi
13364,5861,ACTIVE,FORD,ESCAPE,2016.0,WHITE/BLUE/STRIPES,Hybrid,N,BUMPYTEE CO,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,Owner-Operator,5861Taxi,5861Taxi
13368,1451,VIOLATION,FORD,C-MAX,2013.0,WHITE,Hybrid,N,EC CHICAGO TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,1451Taxi,1451Taxi
13369,1598,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,MAY DAY TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,1598Taxi,1598Taxi
13373,6226,VIOLATION,FORD,ESCAPE,2011.0,GREEN,Hybrid,N,NECT 8 INC,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",6226Taxi,6226Taxi
13378,4838,SURRENDER,TOYOTA,PRIUS,2015.0,WHITE,Hybrid,N,"FAISALABAD TRANS, INC.",CHICAGO,IL,60659.0,City Service Taxi Association,Owner Manager,4838Taxi,4838Taxi
13381,3979,VIOLATION,TOYOTA,CAMRY,2019.0,WHITE,Hybrid,N,3979 TAXI CORP,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner-Operator,3979Taxi,3979Taxi
13384,1943,VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,XAVI CAB CORP,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,1943Taxi,1943Taxi
13392,3841,VIOLATION,NISSAN,ALTIMA,2011.0,BLUE,Hybrid,N,PATMOS TAXI LLC,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,3841Taxi,3841Taxi
13393,6601,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,CASABLANCA CAB CORP.,CHICAGO,IL,60616.0,DIS-AFFILIATED,Owner Manager,6601Taxi,6601Taxi
13394,4798,ACTIVE,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,BOUALEM INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,4798Taxi,4798Taxi
13396,1975,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,ELSTON SIXTEEN LLC,CHICAGO,IL,60612.0,DIS-AFFILIATED,Owner Manager,1975Taxi,1975Taxi
13398,4135,ACTIVE,TOYOTA,PRIUS,2011.0,WHITE,Hybrid,N,SARAH AND SAMIR CO.,CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,4135Taxi,4135Taxi
13400,3782,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,FARINA CAB INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,3782Taxi,3782Taxi
13404,1017,ACTIVE,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,SULDAN TRANS INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,1017Taxi,1017Taxi
13411,4729,VIOLATION,FORD,C-MAX,2013.0,WHITE,Hybrid,N,TOLSTYAK TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,4729Taxi,4729Taxi
13412,6021,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,CY'S INC. I I,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,6021Taxi,6021Taxi
13414,318,SURRENDER,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,YAHYA EXPRESS INC,CHICAGO,IL,60612.0,Independent1,Owner-Operator,318Taxi,318Taxi
13419,1049,ACTIVE,TOYOTA,CAMRY,2016.0,WHITE/BLACK/STRIPES,Hybrid,N,ERI LOVE TAXI CORP,CHICAGO,IL,60645.0,Independent1,Owner Manager,1049Taxi,1049Taxi
13420,991,SURRENDER,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,CHICAGO MEDALLION SEVEN LLC.,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,991Taxi,991Taxi
13421,6205,VIOLATION,TOYOTA,CAMRY,2020.0,GRAY/WHITE,Hybrid,N,YNWA CAB CO,CHICAGO,IL,60645.0,Choice Taxi Association Inc,Owner-Operator,6205Taxi,6205Taxi
13426,2987,ACTIVE,TOYOTA,PRIUS,2014.0,WHITE/BLUE/STRIPES,Hybrid,N,RANI TAXI CORP,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,Owner Manager,2987Taxi,2987Taxi
13428,2185,VIOLATION,TOYOTA,PRIUS,2011.0,WHITE,Hybrid,N,VEE-DOR CAB CO.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,2185Taxi,2185Taxi
13429,4234,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,CHICAGO MEDALLION TWO LLC.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,4234Taxi,4234Taxi
13434,6670,ACTIVE,TOYOTA,PRIUS,2015.0,WHITE,Hybrid,N,"POLLOB, INC.",CHICAGO,IL,60659.0,Independent1,Owner Manager,6670Taxi,6670Taxi
13437,2144,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,AQUAMARINE TAXI INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,2144Taxi,2144Taxi
13438,2506,FORECLOSURE,TOYOTA,RAV4,2024.0,GREEN,Hybrid,N,REX 7 INC.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",2506Taxi,2506Taxi
13440,4852,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,MJM CAB CORP.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,4852Taxi,4852Taxi
13442,1879,VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,SHOTELA GEORGIS CAB CO,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner-Operator,1879Taxi,1879Taxi
13444,4846,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,"JAZZY GILL, INC.",CHICAGO,IL,60660.0,Independent1,Owner-Operator,4846Taxi,4846Taxi
13450,2659,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,DEFIANCE TAXI LLC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,2659Taxi,2659Taxi
13453,5645,SURRENDER,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,FOZIA CAB CO,CHICAGO,IL,60630.0,Globe Taxi Association Inc,Owner Manager,5645Taxi,5645Taxi
13459,2049,SURRENDER,FORD,ESCAPE,2012.0,GREEN,Hybrid,N,SCORPIO INC.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",2049Taxi,2049Taxi
13462,2095,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,ZARANGI CAB CO.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,2095Taxi,2095Taxi
13463,4024,VIOLATION,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,MENDY CAB CO.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,4024Taxi,4024Taxi
13464,3027,ACTIVE,TOYOTA,SIENNA,2022.0,GRAY,Hybrid,Y,"HUSON TRANS, INC",CHICAGO,IL,60659.0,Independent1,Owner-Operator,3027Taxi,3027Taxi
13468,1415,ACTIVE,TOYOTA,HIGHLANDER,2019.0,BLACK,Hybrid,N,FELICITY LOGISTICS LLC,CHICAGO,IL,60612.0,Independent1,Owner-Operator,1415Taxi,1415Taxi
13469,898,VIOLATION,TOYOTA,CAMRY,2010.0,WHITE,Hybrid,N,LOVY CORPORATION,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,898Taxi,898Taxi
13472,3739,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,LIZ TAXI CORP.,CHICAGO,IL,60659.0,EXPIRED AFFILIATION,Owner Manager,3739Taxi,3739Taxi
13474,737,VIOLATION,FORD,ESCAPE,2011.0,GREEN,Hybrid,N,NECT 24 LLC,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",737Taxi,737Taxi
13482,4831,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,BLUE NILE TAXI INC.,CHICAGO,IL,60659.0,Top Cab Association,Owner Manager,4831Taxi,4831Taxi
13486,1689,SURRENDER,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,MICHAEL GIORGIS,CHICAGO,IL,60645.0,DIS-AFFILIATED,Owner Manager,1689Taxi,1689Taxi
13487,4433,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,SPHAN RIDE INC.,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,4433Taxi,4433Taxi
13488,1582,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,SPOT LIGHT INC II,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,1582Taxi,1582Taxi
13492,2748,SURRENDER,TOYOTA,PRIUS,2013.0,WHITE/BLUE/STRIPES,Hybrid,N,GRAND CAB COMPANY,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",2748Taxi,2748Taxi
13493,1817,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,CHICAGO SEVEN INC,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,1817Taxi,1817Taxi
13494,829,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,SAFARIAN INC,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner-Operator,829Taxi,829Taxi
13499,6650,ACTIVE,TOYOTA,PRIUS,2012.0,CREAM/BLUE,Hybrid,N,RAPHEW AZEEZ,CHICAGO,IL,60652.0,Blue Diamond Taxi Affil Inc,Owner Manager,6650Taxi,6650Taxi
13500,3662,SURRENDER,TOYOTA,PRIUS,2012.0,YELLOW,Hybrid,N,"GEO-LINE, INC.",CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,3662Taxi,3662Taxi
13505,6325,ACTIVE,TOYOTA,CAMRY,2017.0,WHITE,Hybrid,N,GOLDEN SEAL USA CORP,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,6325Taxi,6325Taxi
13510,2908,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,SUNFLOWER CAB CO.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,2908Taxi,2908Taxi
13515,3596,VIOLATION,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,"CHICAGO MEDALLION NINE, LLC",CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,3596Taxi,3596Taxi
13519,44,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,TAXI LEASING MGMT CORP,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,44Taxi,44Taxi
13520,104,ACTIVE,TOYOTA,RAV4,2016.0,WHITE,Hybrid,N,MAJOR TAXICAB INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,104Taxi,104Taxi
13523,1884,ACTIVE,TOYOTA,CAMRY,2016.0,CREAM/BLUE,Hybrid,N,FOLARIN GBOYEGA,CHICAGO,IL,60640.0,Blue Diamond Taxi Affil Inc,Owner-Operator,1884Taxi,1884Taxi
13524,4050,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,JUDI CAB CORP.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,4050Taxi,4050Taxi
13527,580,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,MEDALLION FUNDING CHICAGO CORP,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,580Taxi,580Taxi
13530,2625,ACTIVE,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,ON TIME TRAVEL INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,2625Taxi,2625Taxi
13531,975,SURRENDER,FORD,C-MAX,2015.0,BLUE,Hybrid,N,OIA CAB CORP.,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,975Taxi,975Taxi
13534,4008,VIOLATION,NISSAN,ALTIMA,2011.0,BLUE,Hybrid,N,HYDRA TAXI LLC,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,4008Taxi,4008Taxi
13539,5181,ACTIVE,TOYOTA,CAMRY,2016.0,BLUE/WHITE,Hybrid,N,MCCAB X CORP.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,"Sun Financial Services, Inc.",5181Taxi,5181Taxi
13541,5925,VIOLATION,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,SEGEN TAXI CORP,CHICAGO,IL,60626.0,DIS-AFFILIATED,Owner Manager,5925Taxi,5925Taxi
13542,2087,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,TRIPLE A CAB CORP,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,2087Taxi,2087Taxi
13544,458,SURRENDER,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,GURU CAB CO,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,458Taxi,458Taxi
13545,2588,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,MCCAB III CORP.,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,2588Taxi,2588Taxi
13546,3956,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,LOYALTY TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,3956Taxi,3956Taxi
13551,1140,VIOLATION,FORD,ESCAPE,2011.0,GREEN,Hybrid,N,NECT 20 LLC,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",1140Taxi,1140Taxi
13552,1830,VIOLATION,TOYOTA,PRIUS,2016.0,WHITE,Hybrid,N,AOA TRANS INC,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,1830Taxi,1830Taxi
13560,553,ACTIVE,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,WULLEN CAB CO.,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,553Taxi,553Taxi
13568,1857,ACTIVE,TOYOTA,CAMRY,2014.0,GRAY/WHITE,Hybrid,N,AKI EXPRESS INC.,CHICAGO,IL,60645.0,Choice Taxi Association Inc,Owner Manager,1857Taxi,1857Taxi
13570,3102,VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,WHIZ CAB COMPANY,CHICAGO,IL,60626.0,DIS-AFFILIATED,Owner Manager,3102Taxi,3102Taxi
13571,839,ACTIVE,TOYOTA,CAMRY,2013.0,WHITE/BLACK/STRIPES,Hybrid,N,"TRANS EURO, INC.",CHICAGO,IL,60641.0,Independent1,Owner-Operator,839Taxi,839Taxi
13573,1145,ACTIVE,TOYOTA,RAV4,2023.0,WHITE/BLACK,Hybrid,N,M AND L TAXI CORP.,CHICAGO,IL,60640.0,Independent1,Owner-Operator,1145Taxi,1145Taxi
13575,4437,VIOLATION,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,BELICAGO TAXI LLC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,4437Taxi,4437Taxi
13578,1123,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,MAAZ CORP,CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,1123Taxi,1123Taxi
13580,2287,ACTIVE,TOYOTA,PRIUS,2016.0,BLUE/WHITE,Hybrid,N,K E J TAN CAB CO,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner-Operator,2287Taxi,2287Taxi
13582,6904,ACTIVE,TOYOTA,PRIUS,2016.0,WHITE,Hybrid,N,SIKET TAXI CORP,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,6904Taxi,6904Taxi
13586,197,VIOLATION,TOYOTA,PRIUS,2016.0,WHITE,Hybrid,N,TAMGHA CAB INC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,197Taxi,197Taxi
13587,6145,SURRENDER,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,TAMANNA CAB CO,CHICAGO,IL,60646.0,DIS-AFFILIATED,Owner Manager,6145Taxi,6145Taxi
13589,826,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,ELVIS CAB CORP,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,826Taxi,826Taxi
13591,2633,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,ATHENS TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,2633Taxi,2633Taxi
13597,4990,ACTIVE,TOYOTA,SIENNA,2023.0,BLUE/WHITE,Hybrid,Y,MOONA LLC,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner-Operator,4990Taxi,4990Taxi
13599,5707,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,DEFIANCE TAXI LLC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,5707Taxi,5707Taxi
13602,4760,ACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,"ELANNANI TRANS, INC",CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,4760Taxi,4760Taxi
13610,2763,SURRENDER,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,P M HANIF CAB INC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner-Operator,2763Taxi,2763Taxi
13616,4124,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,"LUCKY SEVEN CHICAGO ONE, INC.",CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,4124Taxi,4124Taxi
13620,1595,VIOLATION,NISSAN,ALTIMA,2011.0,YELLOW,Hybrid,N,USAMA TRANS INC.,CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,1595Taxi,1595Taxi
13622,1863,VIOLATION,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,ELSTON SEVENTEEN LLC,CHICAGO,IL,60612.0,DIS-AFFILIATED,Owner Manager,1863Taxi,1863Taxi
13623,2979,ACTIVE,TOYOTA,CAMRY,2013.0,YELLOW,Hybrid,N,ASSYA CAB CO,CHICAGO,IL,60641.0,Yellow Cab Association,Owner Manager,2979Taxi,2979Taxi
13624,2549,SURRENDER,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,"SIDDIQUI 7, INC.",CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,2549Taxi,2549Taxi
13625,2282,VIOLATION,TOYOTA,PRIUS,2016.0,WHITE,Hybrid,N,ELSTON SEVEN LLC,CHICAGO,IL,60612.0,DIS-AFFILIATED,Owner Manager,2282Taxi,2282Taxi
13628,4698,SURRENDER,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,MARYA CAB INC.,CHICAGO,IL,60626.0,DIS-AFFILIATED,Owner Manager,4698Taxi,4698Taxi
13630,6743,ACTIVE,TOYOTA,SIENNA,2022.0,WHITE,Hybrid,Y,LUHAK CORP.,CHICAGO,IL,60659.0,Independent2,Owner-Operator,6743Taxi,6743Taxi
13634,2717,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,NBA TAXI INC II,CHICAGO,IL,60646.0,DIS-AFFILIATED,Owner Manager,2717Taxi,2717Taxi
13636,2789,VIOLATION,FORD,C-MAX,2013.0,WHITE,Hybrid,N,GOLD COAST TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,2789Taxi,2789Taxi
13643,4454,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,SLOMI CAB CORP.,CHICAGO,IL,60616.0,DIS-AFFILIATED,Owner Manager,4454Taxi,4454Taxi
13648,6874,VIOLATION,FORD,ESCAPE,2011.0,GREEN,Hybrid,N,ARIES TAXI CAB INC,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",6874Taxi,6874Taxi
13649,4565,ACTIVE,TOYOTA,RAV4,2023.0,BLACK,Hybrid,N,AAM CAB INC,CHICAGO,IL,60645.0,Independent1,Owner-Operator,4565Taxi,4565Taxi
13650,2815,ACTIVE,TOYOTA,RAV4,2023.0,WHITE,Hybrid,N,2815 TAXI CORP,CHICAGO,IL,60630.0,Globe Taxi Association Inc,Owner-Operator,2815Taxi,2815Taxi
13652,247,ACTIVE,TOYOTA,CAMRY,2025.0,GRAY,Hybrid,N,CHICAGO SKYLINE TRANS LLC,CHICAGO,IL,60612.0,Independent1,Owner-Operator,247Taxi,247Taxi
13655,2929,ACTIVE,TOYOTA,CAMRY,2012.0,BLUE/WHITE,Hybrid,N,CLASSICAL CAB COMPANY,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner Manager,2929Taxi,2929Taxi
13662,1099,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,TRUE TECH INC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,1099Taxi,1099Taxi
13663,4861,VIOLATION,FORD,FUSION,2013.0,WHITE,Hybrid,N,N'KAI TRANS INC,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner-Operator,4861Taxi,4861Taxi
13665,1424,VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,"CHICAGO POLO XI, INC.",CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,1424Taxi,1424Taxi
13666,2003,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,CHICAGO SEVEN CAB INC,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,2003Taxi,2003Taxi
13670,1930,FORECLOSURE,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,COMFORT CAB CORPORATION,CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,1930Taxi,1930Taxi
13672,5802,VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,THIN ICE HACKING CORP.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,5802Taxi,5802Taxi
13673,3856,VIOLATION,FORD,C-MAX,2013.0,WHITE,Hybrid,N,SCUBA TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,3856Taxi,3856Taxi
13677,2335,SURRENDER,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,BANGA CAB CO.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,2335Taxi,2335Taxi
13683,4110,ACTIVE,TOYOTA,CAMRY,2020.0,WHITE,Hybrid,N,SHOTOR CAB CO,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,4110Taxi,4110Taxi
13685,511,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,MEDALLION FUNDING CHICAGO CORP,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,511Taxi,511Taxi
13686,5837,VIOLATION,TOYOTA,CAMRY,2012.0,WHITE/BLUE/STRIPES,Hybrid,N,HARRY VENTURES INTERNATIONAL CO.,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,Owner-Operator,5837Taxi,5837Taxi
13687,2980,SURRENDER,TOYOTA,CAMRY,2017.0,CREAM/GREEN,Hybrid,N,CHICAGOS FIVE STAR EXPRESS INC,CHICAGO,IL,60641.0,Checker Taxi Association Co.,Owner-Operator,2980Taxi,2980Taxi
13689,5840,ACTIVE,TOYOTA,PRIUS,2016.0,WHITE,Hybrid,N,ONYE-IBO CAB CO,CHICAGO,IL,60659.0,City Service Taxi Association,Owner Manager,5840Taxi,5840Taxi
13690,3767,ACTIVE,TOYOTA,CAMRY,2017.0,ORANGE,Hybrid,N,MORAN TAXI INC,CHICAGO,IL,60641.0,WOLLEY TAXI,Owner Manager,3767Taxi,3767Taxi
13692,4765,ACTIVE,TOYOTA,PRIUS,2014.0,BLUE/WHITE,Hybrid,N,ASLI TAXI INC,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner-Operator,4765Taxi,4765Taxi
13694,2845,VIOLATION,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,JESSICA CAB CORP.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,2845Taxi,2845Taxi
13696,1845,ACTIVE,TOYOTA,CAMRY,2019.0,GRAY,Hybrid,N,PURE GRACE LLC,CHICAGO,IL,60612.0,Independent1,Owner-Operator,1845Taxi,1845Taxi
13699,3103,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,WHIZ CAB COMPANY,CHICAGO,IL,60626.0,DIS-AFFILIATED,Owner Manager,3103Taxi,3103Taxi
13700,4883,SURRENDER,TOYOTA,SIENNA,2016.0,WHITE,Hybrid,Y,METRO GLOBAL INC,CHICAGO,IL,60618.0,Top Cab Association,Top Cab Corp.,4883Taxi,4883Taxi
13703,5241,ACTIVE,TOYOTA,CAMRY,2016.0,YELLOW,Hybrid,N,AL-MEDINA CHICAGO INC,CHICAGO,IL,60641.0,Yellow Cab Association,Owner Manager,5241Taxi,5241Taxi
13708,137,SURRENDER,TOYOTA,CAMRY,2011.0,BLUE/WHITE,Hybrid,N,MCCAB VI CORP.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,"Sun Financial Services, Inc.",137Taxi,137Taxi
13715,6866,VIOLATION,FORD,ESCAPE,2012.0,GREEN,Hybrid,N,ARIES TAXI CAB INC,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",6866Taxi,6866Taxi
